word,tag
money,ENG
fuck,ENG
ioa,OTH
ng,FIL
pera,FIL
ay,FIL
isang,FIL
platandaan,FIL
ang,FIL
corruptions,FIL
",",OTH
huag,FIL
pera,FIL
ang,FIL
ibigay,FIL
mo,FIL
",",OTH
mga,FIL
buto,FIL
binhi,FIL
ang,FIL
ipamodmod,FIL
mo,FIL
para,FIL
matto,FIL
clang,FIL
mgtanim,FIL
at,FIL
mgmura,FIL
ang,FIL
mga,FIL
gulay,FIL
c,OTH
plenke,OTH
",",OTH
WATCHING,ENG
FROM,ENG
LONDON,OTH
England,OTH
.,OTH
Hamlimbawa,FIL
",",OTH
mayroong,FIL
ilang,FIL
paligsahan,FIL
na,FIL
kung,FIL
saan,FIL
maaaring,FIL
sumali,FIL
ang,FIL
isang,FIL
mangaka,FIL
",",OTH
na,FIL
sinusuportahan,FIL
ng,FIL
mga,FIL
tagabago,FIL
at,FIL
tagalimbag,FIL
ng,FIL
manga,FIL
.,OTH
Sa,FIL
ulat,FIL
ni,FIL
PSSgt,OTH
Albert,OTH
Badocdoc,OTH
",",OTH
ng,FIL
Bacoor,FIL
City,OTH
Police,OTH
Station,OTH
",",OTH
alas-3:00,FIL
ng,FIL
hapon,FIL
nang,FIL
pasukin,FIL
ng,FIL
mga,FIL
suspek,FIL
na,FIL
armado,FIL
ng,FIL
patalim,FIL
ang,FIL
bahay,FIL
ng,FIL
biktima,FIL
.,OTH
Grabeng,FIL
laki,FIL
ng,FIL
sama,FIL
ng,FIL
loob,FIL
ko,FIL
kada,FIL
reply,ENG
at,FIL
sagutan,FIL
sa,FIL
mga,FIL
dds,OTH
at,FIL
marcos,OTH
apologist,ENG
.,OTH
Ang,FIL
lahat,FIL
ay,FIL
dapat,FIL
makibahagi,FIL
sa,FIL
Diyos,FIL
!,OTH
Tactics,ENG
lang,FIL
yan,FIL
ng,FIL
mga,FIL
Dilawan,FIL
.,OTH
Sa,FIL
isang,FIL
memorandum,ENG
",",OTH
inatasan,FIL
ni,FIL
Olivarez,OTH
ang,FIL
mga,FIL
opisyal,FIL
ng,FIL
barangay,FIL
na,FIL
bantayan,FIL
ang,FIL
mga,FIL
balikbayan,FIL
sa,FIL
kanilang,FIL
lugar,FIL
partikular,FIL
ang,FIL
mga,FIL
galing,FIL
sa,FIL
South,OTH
Africa,OTH
",",OTH
Europe,OTH
at,FIL
UK,OTH
kung,FIL
saan,FIL
nagmula,FIL
ang,FIL
bagong,FIL
bersyon,FIL
ng,FIL
Covid,OTH
na,FIL
sinasabing,FIL
mas,FIL
mabilis,FIL
makahawa,FIL
sa,FIL
tao,FIL
.,OTH
May,FIL
pang-gastus,FIL
sa,FIL
billoard,ENG
kay,FIL
Jennie,OTH
ng,FIL
BP,OTH
peti,FIL
walang,FIL
pang-sustento,FIL
sa,FIL
anak,FIL
?,OTH
Kayo,FIL
po,FIL
na,FIL
mga,FIL
taga,FIL
eat,OTH
bulaga,FIL
ang,FIL
nagbibigay,FIL
saya,FIL
sa,FIL
tanghalian,FIL
thankyou,ENG
po,FIL
na,FIL
bigay,FIL
na,FIL
saya,FIL
Base,FIL
sa,FIL
video,ENG
post,ENG
ng,FIL
netizen,ENG
na,FIL
si,FIL
na,FIL
naka-tag,FIL
pa,FIL
si,FIL
Angel,OTH
",",OTH
Yung,FIL
bigla,FIL
siyang,FIL
lumapit,FIL
sa,FIL
tatay,FIL
ng,FIL
isang,FIL
baby,ENG
kasi,FIL
naririnig,FIL
niyang,FIL
umiiyak,FIL
.,OTH
Paliwanag,FIL
ng,FIL
dating,FIL
health,ENG
secretary,ENG
",",OTH
kung,FIL
matitiyak,FIL
ng,FIL
pamahalaan,FIL
na,FIL
mabibigyan,FIL
ng,FIL
financial,ENG
assistance,ENG
ang,FIL
government,ENG
hospitals,ENG
ay,FIL
maaari,FIL
itong,FIL
gawing,FIL
pagamutan,FIL
na,FIL
para,FIL
lamang,FIL
sa,FIL
mga,FIL
COVID-19,OTH
patients,ENG
upang,FIL
ma-maximize,FIL
ang,FIL
resources,ENG
nito,FIL
.,OTH
Sa,FIL
inisyal,FIL
na,FIL
imbestigasyon,FIL
",",OTH
madulas,FIL
umano,FIL
ang,FIL
kalsada,FIL
kaya,FIL
nawalan,FIL
ng,FIL
kontrol,FIL
sa,FIL
sasakyan,FIL
ang,FIL
driver,ENG
.,OTH
Matatandaang,FIL
dalawang,FIL
beses,FIL
na,FIL
ipinagpaliban,FIL
ang,FIL
pagbawi,FIL
sa,FIL
VFA,OTH
matapos,FIL
ihayag,FIL
ng,FIL
pangulo,FIL
na,FIL
puputulin,FIL
na,FIL
ang,FIL
kasunduan,FIL
sa,FIL
Amerika,OTH
dahil,FIL
hindi,FIL
umano,FIL
ibinibigay,FIL
ang,FIL
dapat,FIL
na,FIL
matanggap,FIL
ng,FIL
Pilipinas,FIL
batay,FIL
sa,FIL
nakapaloob,FIL
sa,FIL
Mutual,OTH
Defense,OTH
Treaty,OTH
.,OTH
inexpose,FIL
ko,FIL
ang,FIL
aking,FIL
sarili,FIL
sa,FIL
account,ENG
na,FIL
ito,FIL
",",OTH
hindi,FIL
kasi,FIL
nagchecheck,FIL
umagang-umaga,FIL
binabadtrip,FIL
ako,FIL
e,FIL
tama,FIL
bang,FIL
ihulog,FIL
yung,FIL
cellphone,ENG
ko,FIL
ng,FIL
sadya,FIL
?,OTH
Habang,FIL
sinusulat,FIL
ito,FIL
ay,FIL
mainit,FIL
ang,FIL
balita,FIL
na,FIL
gusto,FIL
siyang,FIL
kunin,FIL
ng,FIL
grupo,FIL
ni,FIL
Villar,OTH
.,OTH
BBmSARA,FIL
sure,ENG
na,FIL
pagbangon,FIL
ng,FIL
Pilipinas,FIL
.,OTH
Ayon,FIL
sa,FIL
biktima,FIL
",",OTH
sakay,FIL
siya,FIL
sa,FIL
kanyang,FIL
motosiklo,FIL
ala-1:30,OTH
Huwebes,FIL
ng,FIL
hapon,FIL
patungo,FIL
sa,FIL
direksyon,FIL
ng,FIL
Bgry,FIL
Niog,OTH
nang,FIL
harangin,FIL
siya,FIL
ng,FIL
dalawang,FIL
motorsiklo,FIL
na,FIL
may,FIL
angkas,FIL
at,FIL
hinarang,FIL
ang,FIL
kanyang,FIL
sasakyan,FIL
.,OTH
Wala,FIL
na,FIL
kayong,FIL
magawa,FIL
mga,FIL
dilawan,FIL
!,OTH
6:18,OTH
di,FIL
na,FIL
kinaya,FIL
ang,FIL
Tigil,FIL
Tikol,FIL
kaya,FIL
pinutol,FIL
nalang,FIL
.,OTH
Oo,FIL
babagsak,FIL
na,FIL
ako,FIL
sa,FIL
sakit,FIL
Ng,FIL
ulo,FIL
ko,FIL
lagi,FIL
pa,FIL
naman,FIL
ako,FIL
lahat,FIL
ng,FIL
vlog,ENG
nila,FIL
beks,FIL
batallion,OTH
.likod,OTH
ng,FIL
pagpapatawa,FIL
may,FIL
kalungkutan,FIL
pala,FIL
magbalik,FIL
loob,FIL
na,FIL
ata,FIL
ako,FIL
sa,FIL
pagbike,OTH
kaso,FIL
wala,FIL
akong,FIL
kasama,FIL
mabilis,FIL
pa,FIL
naman,FIL
ako,FIL
mawala,FIL
sino,FIL
pwede,FIL
ispoil,FIL
sa,FIL
part,ENG
101,OTH
ng,FIL
rtr,OTH
",",OTH
paunahan,FIL
nalang,FIL
Bilang,FIL
bumubuo,FIL
ng,FIL
iisang,FIL
Katawan,FIL
na,FIL
ang,FIL
ulo,FIL
ay,FIL
si,FIL
Kristo,FIL
at,FIL
tayo,FIL
ang,FIL
mga,FIL
bahagi,FIL
",",OTH
hinihikayat,FIL
tayo,FIL
na,FIL
magpakabuti,FIL
",",OTH
magpakabanal,FIL
",",OTH
at,FIL
kilalanin,FIL
ang,FIL
ating,FIL
dignidad,FIL
bilang,FIL
mga,FIL
anak,FIL
ng,FIL
Diyos,FIL
",",OTH
pati,FIL
narin,FIL
ang,FIL
angking,FIL
kabanalan,FIL
ng,FIL
ibang,FIL
tao,FIL
bilang,FIL
mga,FIL
nilalang,FIL
ayon,FIL
sa,FIL
imahen,FIL
ng,FIL
Diyos,FIL
.,OTH
Mga,FIL
bata,FIL
for,ENG
now,ENG
marunong,FIL
din,FIL
mag,FIL
gawa,FIL
gawa,FIL
ng,FIL
salita,FIL
.,OTH
ano,FIL
ibig,FIL
sabihin,FIL
ng,FIL
libog,FIL
in,ENG
tagalog,FIL
?,OTH
Mainit,FIL
na,FIL
kape,FIL
sa,FIL
umaga,FIL
Ig,OTH
:,OTH
Ms,OTH
de_guzman,OTH
Pinaka,FIL
ayaw,FIL
kong,FIL
video,ENG
mo,FIL
:,OTH
yung,FIL
"""",OTH
MY,ENG
COVID,OTH
JOURNEY,ENG
"""",OTH
because,ENG
ang,FIL
hirap,FIL
ng,FIL
pinagdaanan,FIL
mo,FIL
nung,FIL
mga,FIL
araw,FIL
na,FIL
yon,FIL
.,OTH
Sino,FIL
po,FIL
ang,FIL
g,FIL
magpakain,FIL
ng,FIL
pepe,FIL
sakin,FIL
?,OTH
isa,FIL
lang,FIL
ang,FIL
masasabi,FIL
ko,FIL
",",OTH
tangina,FIL
mo,FIL
hanz,OTH
Same,ENG
here,ENG
pala,FIL
isip,FIL
din,FIL
ako,FIL
",",OTH
diko,FIL
alam,FIL
ano,FIL
solusyon,FIL
gagawin,FIL
ko,FIL
sa,FIL
mga,FIL
nasa,FIL
isip,FIL
ko,FIL
na,FIL
gusto,FIL
ko,FIL
gawin,FIL
",",OTH
o,FIL
ano,FIL
mga,FIL
nangyayare,FIL
di,FIL
ko,FIL
malabanan,FIL
kinikimkim,FIL
ko,FIL
lang,FIL
",",OTH
iniiyak,FIL
ko,FIL
din,FIL
lahat,FIL
para,FIL
lang,FIL
maibsan,FIL
yong,FIL
nararamdaman,FIL
ko,FIL
at,FIL
mga,FIL
naiisip,FIL
ko,FIL
",",OTH
god,ENG
bless,ENG
po,FIL
",",OTH
i'm,ENG
not,ENG
sure,ENG
if,ENG
same,ENG
po,FIL
ito,FIL
na,FIL
may,FIL
prob,OTH
.,OTH
Naniniwala,FIL
ako,FIL
sa,FIL
multo,FIL
sa,FIL
paranormal,ENG
expert,ENG
hindi,FIL
Grabe,FIL
luha,FIL
ko,FIL
",",OTH
ramdam,FIL
ko,FIL
ang,FIL
sobrang,FIL
pagmamahal,FIL
nyo,FIL
sa,FIL
isat,FIL
isa,FIL
Nalubos,FIL
ang,FIL
napakagandang,FIL
salita,FIL
ng,FIL
Panginoon,FIL
mo,FIL
sa,FIL
mga,FIL
anak,FIL
ni,FIL
Israel,OTH
dahil,FIL
nagtiis,FIL
sila,FIL
.,OTH
Sapol,FIL
ng,FIL
COVID-19,OTH
ang,FIL
pitong,FIL
close,ENG
contact,ENG
at,FIL
isang,FIL
secondary,ENG
contact,ENG
ni,FIL
Gwyneth,OTH
Chua,OTH
",",OTH
o,FIL
nakilala,FIL
bilang,FIL
si,FIL
Poblacion,OTH
Girl,ENG
matapos,FIL
nitong,FIL
tumakas,FIL
sa,FIL
quarantine,ENG
para,FIL
mag-party,OTH
sa,FIL
Makati,OTH
.,OTH
Matapos,FIL
pabagsakin,FIL
ito,FIL
ng,FIL
Diyos,FIL
sa,FIL
hangin,FIL
",",OTH
hindi,FIL
na,FIL
Niya,FIL
ito,FIL
binigyan,FIL
ng,FIL
pansin,FIL
at,FIL
nagsimulang,FIL
iligtas,FIL
ang,FIL
sangkatauhan,FIL
at,FIL
isagawa,FIL
ang,FIL
Kanyang,FIL
sariling,FIL
gawain,FIL
",",OTH
sa,FIL
kabila,FIL
ng,FIL
patuloy,FIL
na,FIL
panliligalig,FIL
ni,FIL
Satanas,OTH
.,OTH
Gayundin,FIL
umano,FIL
ang,FIL
nangyari,FIL
sa,FIL
isang,FIL
foreman,ENG
sa,FIL
bayan,FIL
ng,FIL
Pavia,OTH
.,OTH
Wag,FIL
niyo,FIL
ako,FIL
tiradahin,FIL
sa,FIL
iboboto,FIL
ko,FIL
dahil,FIL
wala,FIL
akong,FIL
iboboto,FIL
hahaha,OTH
ayoko,FIL
na,FIL
din,FIL
bumuto,FIL
dahil,FIL
wala,FIL
akong,FIL
makitang,FIL
deserving,ENG
Sa,FIL
fourth,ENG
canto,ENG
",",OTH
sinabayan,FIL
na,FIL
lamang,FIL
ng,FIL
Falcons,OTH
ang,FIL
tikas,FIL
ng,FIL
Growling,OTH
Tigers,OTH
upang,FIL
manatili,FIL
ang,FIL
kanilang,FIL
bentahe,FIL
at,FIL
masungkit,FIL
ang,FIL
matamis,FIL
na,FIL
panalo,FIL
.,OTH
need,ENG
natin,FIL
talaga,FIL
umiwas,FIL
sa,FIL
mga,FIL
budol,FIL
nating,FIL
frennies,FIL
.,OTH
Ipinaliwanag,FIL
nito,FIL
na,FIL
hindi,FIL
lamang,FIL
sa,FIL
loob,FIL
ng,FIL
isang,FIL
oras,FIL
dapat,FIL
bigyan,FIL
ng,FIL
pahinga,FIL
ang,FIL
mundo,FIL
kundi,FIL
dapat,FIL
ito,FIL
ay,FIL
gawin,FIL
oras-oras,FIL
bilang,FIL
pagpapakita,FIL
ng,FIL
patuloy,FIL
na,FIL
pakikipag-ugnayan,FIL
at,FIL
pagmamalasakit,FIL
sa,FIL
ating,FIL
nag-iisang,FIL
tahanan,FIL
.,OTH
naku,OTH
kahit,FIL
ako,FIL
babae,FIL
hnd,FIL
ako,FIL
makapag,FIL
timpi,FIL
sa,FIL
ginagawa,FIL
mo,FIL
.,OTH
Talagang,FIL
nagkakamali,FIL
pa,FIL
sa,FIL
chords,ENG
?,OTH
ikaka,FIL
haba,FIL
ba,FIL
ng,FIL
buhay,FIL
niyo,FIL
yan,FIL
?,OTH
Umani,FIL
ng,FIL
samut,FIL
saring,FIL
reaksyon,FIL
ang,FIL
pagpapabakuna,FIL
ng,FIL
aktor,FIL
mula,FIL
sa,FIL
ibat,FIL
ibang,FIL
sektor,FIL
na,FIL
karamihan,FIL
ay,FIL
kumukuwestiyon,FIL
kung,FIL
bakit,FIL
nauna,FIL
pa,FIL
siyang,FIL
naturukan,FIL
sa,FIL
ilang,FIL
healthworkers,ENG
at,FIL
frontliners,ENG
.,OTH
Kaya,FIL
bang,FIL
manatili,FIL
ng,FIL
mga,FIL
lumang,FIL
bagay,FIL
?,OTH
Sa,FIL
paunang,FIL
ulat,FIL
",",OTH
nag-uusap,FIL
ang,FIL
dalawang,FIL
pulis,FIL
sa,FIL
loob,FIL
ng,FIL
bahay,FIL
ni,FIL
Capinpin,OTH
sa,FIL
Brgy,OTH
Magsaysay,OTH
nang,FIL
dumating,FIL
ang,FIL
dalawang,FIL
lalaking,FIL
naka-motorsiklo,FIL
at,FIL
pinagbabaril,FIL
ang,FIL
mga,FIL
ito,FIL
",",OTH
dakong,FIL
10:00,OTH
ng,FIL
gabi,FIL
.,OTH
ha,OTH
ha,OTH
kawawang,FIL
pacU,OTH
now,ENG
lang,FIL
nya,FIL
mararamdaman,FIL
ang,FIL
sakit,FIL
ng,FIL
katotohanan,FIL
na,FIL
malabo,FIL
pa,FIL
sa,FIL
tubig,FIL
kanal,FIL
ang,FIL
kanya,FIL
pagtakbo,FIL
Lars,OTH
Ubaldo,OTH
noong,FIL
20,OTH
Hulyo,FIL
2017:,OTH
Sina,FIL
Therese,OTH
Vilog,OTH
",",OTH
isang,FIL
bagonggradweyt,FIL
ng,FIL
Pilosopiya,FIL
mula,FIL
sa,FIL
UP,OTH
Diliman,FIL
at,FIL
Javier,OTH
Nimer,OTH
nagradweyt,FIL
ng,FIL
accounting,ENG
ng,FIL
Pamantasan,FIL
ng,FIL
Lungsod,FIL
ng,FIL
Maynila,FIL
.,OTH
Matatandaang,FIL
umabot,FIL
na,FIL
sa,FIL
danger,ENG
level,ENG
o,FIL
nasa,FIL
21,OTH
.,OTH
9,OTH
meters,ENG
ang,FIL
water,ENG
level,ENG
ng,FIL
Marikina,OTH
River,OTH
bandang,FIL
9:37,OTH
Huwebes,FIL
ng,FIL
umaga,FIL
.,OTH
pag,FIL
nag-papa,FIL
Poll,ENG
Vote,ENG
ang,FIL
malalaking,FIL
Pages,ENG
sa,FIL
FB,OTH
grabe,FIL
laging,FIL
Landslide,ENG
si,FIL
Lugaw,FIL
sa,FIL
kangkungan,FIL
!,OTH
Dios,FIL
ko,FIL
ano,FIL
bayan,FIL
",",OTH
buti,FIL
pa,FIL
yong,FIL
hayop,FIL
pag,FIL
umalis,FIL
bit,ENG
bit,ENG
ang,FIL
mga,FIL
Anak,FIL
!,OTH
pwede,FIL
ba,FIL
ito,FIL
ibagsak,FIL
?,OTH
Tandaan,FIL
na,FIL
sa,FIL
ating,FIL
mga,FIL
boto,FIL
magmumula,FIL
ang,FIL
mga,FIL
minimithing,FIL
pagbabago,FIL
.,OTH
Kuwento,FIL
ng,FIL
anak,FIL
ni,FIL
Bossing,OTH
Vic,OTH
Sotto,OTH
",",OTH
isa,FIL
siyang,FIL
masamang,FIL
tao,FIL
noong,FIL
teenager,ENG
pa,FIL
lamang,FIL
siya,FIL
at,FIL
maraming,FIL
pagkakataon,FIL
daw,FIL
na,FIL
maaari,FIL
siyang,FIL
mamatay,FIL
dahil,FIL
sa,FIL
mga,FIL
pinaggagawa,FIL
niya,FIL
.,OTH
Nagagalak,FIL
akong,FIL
malaman,FIL
ang,FIL
hinaharap,FIL
ng,FIL
mundo,FIL
naway,FIL
makaligtas,FIL
ang,FIL
iba,FIL
Naghain,FIL
ng,FIL
resolusyon,FIL
si,FIL
Senator,ENG
Leila,OTH
de,OTH
Lima,OTH
para,FIL
sa,FIL
pagpapahayag,FIL
ng,FIL
Senado,FIL
ng,FIL
pakikiramay,FIL
at,FIL
pakikidalamhati,FIL
sa,FIL
naiwang,FIL
pamilya,FIL
ng,FIL
yumaong,FIL
dating,FIL
Pangulong,FIL
Benigno,OTH
Noynoy,OTH
Aquino,OTH
III,OTH
.,OTH
Sa,FIL
kanyang,FIL
caption,ENG
",",OTH
mababasa,FIL
na,FIL
20,OTH
weeks,ENG
o,FIL
limang,FIL
buwan,FIL
na,FIL
siyang,FIL
nagdadalang,FIL
tao,FIL
at,FIL
inaasahang,FIL
masisilayan,FIL
na,FIL
ang,FIL
kanilang,FIL
baby,ENG
sa,FIL
huling,FIL
buwan,FIL
ng,FIL
2020,OTH
.,OTH
Kapag,FIL
ayaw,FIL
na,FIL
nya,FIL
sa'yo,FIL
",",OTH
wag,FIL
mo,FIL
ng,FIL
ipilit,FIL
pa,FIL
ang,FIL
sarili,FIL
mo,FIL
",",OTH
kapag,FIL
hindi,FIL
ka,FIL
niya,FIL
gusto,FIL
",",OTH
wag,FIL
mo,FIL
ng,FIL
ipagsiksikan,FIL
ang,FIL
puso,FIL
mo,FIL
kung,FIL
nasasaktan,FIL
kana,FIL
itigil,FIL
mo,FIL
na,FIL
",",OTH
kung,FIL
nagmumukha,FIL
ka,FIL
nang,FIL
tanga,FIL
",",OTH
TAMA,FIL
",",OTH
TAMA,FIL
.,OTH
Pwede,FIL
na,FIL
kayong,FIL
magkapalitan,FIL
ng,FIL
muka,FIL
ng,FIL
mga,FIL
pasyente,FIL
.,OTH
Ngunit,FIL
habang,FIL
tumatagal,FIL
",",OTH
makalipas,FIL
ang,FIL
mahigit,FIL
isang,FIL
daang,FIL
taon,FIL
",",OTH
lumagpas,FIL
pa,FIL
dito,FIL
ang,FIL
kanilang,FIL
layunin,FIL
.,OTH
Sana,FIL
buwagin,FIL
na,FIL
ni,FIL
BBM,OTH
tong,FIL
mga,FIL
salot,FIL
na,FIL
to,FIL
wag,FIL
pagkakitaan,FIL
ang,FIL
simbahan,FIL
mga,FIL
hudyo,FIL
!,OTH
Pinatay,FIL
niyo,FIL
na,FIL
sana,FIL
ako,FIL
Tumambad,FIL
ang,FIL
duguang,FIL
katawan,FIL
ng,FIL
lalaki,FIL
na,FIL
wala,FIL
nang,FIL
buhay,FIL
habang,FIL
mabilis,FIL
na,FIL
lumakad,FIL
paalis,FIL
ang,FIL
hindi,FIL
pa,FIL
nakikilalang,FIL
salarin,FIL
.,OTH
Sayang,FIL
paborito,FIL
ko,FIL
pa,FIL
naman,FIL
siya,FIL
at,FIL
dito,FIL
ako,FIL
lumaki,FIL
well,ENG
90s,OTH
kid,ENG
ako,FIL
lalo,FIL
na,FIL
pinanunood,FIL
ko,FIL
yung,FIL
magandang,FIL
gabi,FIL
bayan,FIL
cutieee,FIL
ng,FIL
mga,FIL
cmates,OTH
kong,FIL
tinatawagan,FIL
ako,FIL
kapag,FIL
'di,FIL
pa,FIL
q,FIL
nag,FIL
jjoin,FIL
sa,FIL
meet,ENG
Pinakilig,FIL
na,FIL
naman,FIL
ninyo,FIL
ang,FIL
fans,ENG
sa,FIL
buong,FIL
mundo,FIL
",",OTH
nakatutok,FIL
na,FIL
sila,FIL
kung,FIL
ano,FIL
pa,FIL
ang,FIL
ipakikita,FIL
nyo,FIL
sa,FIL
year,ENG
2022,OTH
.,OTH
Tapos,FIL
na,FIL
ang,FIL
pagtanggap,FIL
ng,FIL
Department,OTH
of,OTH
Labor,OTH
and,OTH
Employment,OTH
(,OTH
DOLE,OTH
),OTH
para,FIL
sa,FIL
mga,FIL
nais,FIL
makakuha,FIL
ng,FIL
ayuda,FIL
nang,FIL
ideklara,FIL
ang,FIL
Alert,OTH
Level,OTH
3,OTH
sa,FIL
Metro,OTH
Manila,FIL
at,FIL
iba,FIL
pang,FIL
lugar,FIL
.,OTH
Habang,FIL
nagpapaatras,FIL
",",OTH
hinawi,FIL
niya,FIL
(,OTH
Cu,OTH
),OTH
ang,FIL
isang,FIL
wire,ENG
ng,FIL
ISECO,OTH
ngunit,FIL
bigla,FIL
nang,FIL
nangisay,FIL
ang,FIL
Tsinoy,FIL
.,OTH
Pumunta,FIL
pa,FIL
ko,FIL
sakanila,FIL
ngayon,FIL
para,FIL
lang,FIL
bumili,FIL
ng,FIL
breakfast,ENG
sa,FIL
711,OTH
oh,OTH
Friendly,ENG
nga,FIL
itong,FIL
c,FIL
christian,OTH
eh,OTH
",",OTH
gusto,FIL
ko,FIL
ang,FIL
ugaling,FIL
batang,FIL
ito,FIL
promised,ENG
hindi,FIL
nadevelop,FIL
ang,FIL
mga,FIL
kamay,FIL
at,FIL
paa,FIL
niya,FIL
kya,FIL
s,FIL
palanggana,FIL
siya,FIL
inilalagay,FIL
.,OTH
Grabe,FIL
may,FIL
mga,FIL
babae,FIL
palang,FIL
ganyan,FIL
pumapayag,FIL
na,FIL
ibaba,FIL
ang,FIL
pagka,FIL
babae,FIL
nila,FIL
para,FIL
lang,FIL
sa,FIL
lalaki,FIL
Anong,FIL
na,FIL
nangyari,FIL
sa,FIL
gamers,FIL
ngayon,FIL
.,OTH
hindi,FIL
ko,FIL
na,FIL
kasalanan,FIL
kapag,FIL
nagpakalulong,FIL
ako,FIL
sa,FIL
lungkot,FIL
tonight,ENG
ha,FIL
Nagpasirko-sirko,FIL
sa,FIL
hangin,FIL
ang,FIL
amoy,FIL
ng,FIL
tsamporado,FIL
.,OTH
Dahil,FIL
sa,FIL
dumaraming,FIL
kaso,FIL
ng,FIL
COVID-19,OTH
sa,FIL
bansa,FIL
",",OTH
hinimok,FIL
ni,FIL
Gordon,OTH
ang,FIL
publiko,FIL
na,FIL
magpasuri,FIL
kaagad,FIL
para,FIL
sa,FIL
maagang,FIL
pagtukoy,FIL
ng,FIL
virus,ENG
upang,FIL
maiwasan,FIL
ang,FIL
pagkalat,FIL
.,OTH
But,ENG
ung,FIL
makita,FIL
mong,FIL
umiyak,FIL
ang,FIL
tunay,FIL
mong,FIL
anak,FIL
dahil,FIL
ayaw,FIL
niya,FIL
malayo,FIL
sa,FIL
kinalakihan,FIL
niyang,FIL
tatay,FIL
",",OTH
sakit,FIL
.,OTH
Ayon,FIL
sa,FIL
binatilyo,FIL
",",OTH
bukod,FIL
sa,FIL
pananakit,FIL
",",OTH
pinagbantaan,FIL
din,FIL
daw,FIL
sila,FIL
kagawad,FIL
na,FIL
papatayin,FIL
ang,FIL
isang,FIL
kasamahan,FIL
nila,FIL
.,OTH
akala,FIL
ko,FIL
talaga,FIL
ang,FIL
tahimik,FIL
lang,FIL
natin,FIL
kanina,FIL
hahahaha,OTH
ang,FIL
konti,FIL
lang,FIL
natin,FIL
eh,OTH
.,OTH
Si,FIL
Carillo,OTH
ang,FIL
vice,ENG
president,ENG
ng,FIL
asosasyon,FIL
ng,FIL
Magsasaka,FIL
Siyentista,FIL
sa,FIL
Western,OTH
Visayas,OTH
at,FIL
may-ari,FIL
ng,FIL
Concepcion,OTH
Carillo,OTH
Agricultural,OTH
Farm,OTH
(,OTH
CFARM,OTH
),OTH
sa,FIL
Brgy,FIL
Cairohan,OTH
Dagdag,FIL
niya,FIL
",",OTH
itinuturo,FIL
umano,FIL
ng,FIL
coconut,ENG
bonsai,ENG
kung,FIL
paano,FIL
magkaroon,FIL
ng,FIL
pasensya,FIL
at,FIL
hindi,FIL
madaliin,FIL
ang,FIL
mga,FIL
bagay,FIL
",",OTH
at,FIL
kahit,FIL
pa,FIL
nasa,FIL
pandemya,FIL
",",OTH
kailangan,FIL
na,FIL
mag-survive,FIL
sa,FIL
buhay,FIL
.,OTH
Wala,FIL
akong,FIL
naririnig,FIL
na,FIL
naghihingi,FIL
ng,FIL
answer,ENG
chos,OTH
lods,FIL
di,FIL
ko,FIL
na,FIL
yan,FIL
matandaan,FIL
bobo,FIL
ako,FIL
baka,FIL
nakalimutan,FIL
mo,FIL
Iniipit,FIL
nyo,FIL
ang,FIL
mga,FIL
taong,FIL
hindi,FIL
kasama,FIL
sa,FIL
mga,FIL
botohan,FIL
ninyo,FIL
.,OTH
Ang,FIL
average,ENG
na,FIL
taunang,FIL
temperatura,FIL
ay,FIL
sa,FIL
paligid,FIL
ng,FIL
.,OTH
Lahat,FIL
tayo,FIL
ay,FIL
sumusubok,FIL
na,FIL
maipagpatuloy,FIL
ang,FIL
ating,FIL
pamumuhay,FIL
sa,FIL
panahon,FIL
ng,FIL
pandemyaika,OTH
nga,FIL
nila,FIL
",",OTH
sa,FIL
ilalim,FIL
ng,FIL
new,ENG
normal,ENG
.,OTH
hindi,FIL
po,FIL
",",OTH
kaya,FIL
matulog,FIL
ka,FIL
na,FIL
.,OTH
Kahit,FIL
sa,FIL
maliit,FIL
na,FIL
bagay,FIL
masaya,FIL
na,FIL
siyaaa,FIL
.,OTH
Kwentuhan,FIL
nyo,FIL
ako,FIL
bago,FIL
ako,FIL
matulog,FIL
oras,FIL
naba,FIL
para,FIL
mag,FIL
aral,FIL
ng,FIL
mabuti,FIL
?,OTH
Sasabihin,FIL
ng,FIL
Diyos,FIL
:,OTH
Napakamanhid,FIL
ng,FIL
taong,FIL
ito,FIL
at,FIL
napakalalim,FIL
na,FIL
ng,FIL
kanyang,FIL
pagkatiwali,FIL
.,OTH
Hindi,FIL
ba,FIL
sila,FIL
ang,FIL
mga,FIL
uri,FIL
ng,FIL
tao,FIL
na,FIL
laging,FIL
sinasamahan,FIL
ng,FIL
Aking,FIL
kaluwalhatian,FIL
?,OTH
sana,FIL
kumain,FIL
ka,FIL
na,FIL
ng,FIL
lunch,ENG
.,OTH
Takot,FIL
ba,FIL
kayo,FIL
sa,FIL
martial,ENG
law,ENG
kami,FIL
nga,FIL
hindi,FIL
kami,FIL
takot,FIL
dinaanan,FIL
nanamin,FIL
yang,FIL
martial,ENG
law,ENG
ok,ENG
pa,FIL
nga,FIL
kc,FIL
wala,FIL
ng,FIL
mga,FIL
masasama,FIL
wala,FIL
naring,FIL
makulit,FIL
na,FIL
media,ENG
60,OTH
na,FIL
ako,FIL
ngaun,FIL
masarap,FIL
ang,FIL
buhay,FIL
namin,FIL
noong,FIL
martial,ENG
law,ENG
hindi,FIL
kami,FIL
takot,FIL
makikinig,FIL
